,abstract,doi,journal,keywords,scopus_id,title,year
894,"Operations research (OR) methodologies in optimization have been extensively applied to problems in different agricultural value chains in recent years. We take a critical stock take of such applications to date, and reflect on their contribution to value chain sustainability and resilience. The stock take shows that the rate of industry or policy adoption has been limited, partly due to the complex interactions across the segments of agricultural value chains, and the mathematical representation being different to the way the decision maker understands the problem. OR practice in agriculture is also being asked to cover greater spatial scales and engage more stakeholders, and is required to embrace resilience and sustainability objectives. A single-minded focus on optimizing parts of these complex systems without considering the whole system is no longer adequate, and new methods and approaches are required. Complex systems science methods are being applied to analyse the dynamics of complex social-ecological systems, and are starting to find a home in industrial supply chain analysis. We demonstrate how three complex system methods, agent-based modelling, dynamical systems modelling and network analysis, can be applied to agricultural value chains as a means of gaining insights into system dynamics under different and dynamic conditions. The relevance and utility of OR in ensuring the success of agricultural value chains into the future will require practitioners to understand and model value chains as complex adaptive systems. © 2010 Operational Research Society Ltd. All rights reserved.",10.1057/jors.2009.57,Journal of the Operational Research Society,Agriculture | Complexity | Methodology | Practice of OR,77951954836,Challenges of operations research practice in agricultural value chains,2010.0
895,"This paper examines a number of electronic data interchange (EDI) usage and implementation factors and their role in improving a firm's efficiency, productivity and competitiveness. Unlike other studies in the literature that use exclusively linear models, we apply nonlinear neural networks to model the relationship between performance improvement and a set of predictor variables of EDI usage and supply chain coordination activities. A variable selection method is employed to identify key factors to predict a firm's operational excellence due to EDI implementation. In addition, a bootstrap resampling scheme is used to evaluate the robustness of the results. Note to Practitioners-Competing successfully in a highly competitive environment requires firms to coordinate well with their suppliers and customers. In this paper, we study the issue of how EDI implementation activities and usage affect a firm's performance. Our research has several important implications to practitioners. First, although a firm's performance improvement in several key areas may be attributed to many different aspects of EDI use and coordination activities, only a few key variables are critical. By focusing on a few key coordination activities and EDI implementation issues, managers are able to achieve significant performance improvement in efficiency, productivity, and competitiveness. Second, we find that coordination activities through the implementation of EDI can clearly improve many facets of a firm's performance, developing strategic alliances with supply chain partners is essential in enhancing both a firm's and its supply chain's competitiveness. Third, while using the basic routine EDI can improve efficiency, it is the enhanced use of the EDI system that contributes more to the productivity improvement and firm competitiveness. © 2009 IEEE.",10.1109/TASE.2009.2016351,IEEE Transactions on Automation Science and Engineering,Electronic data interchange | Neural networks | Nonlinear modeling | Resampling | Supply chain management | Variable selection,73849108598,Modeling the relationship between EDI implementation and firm performance improvement with neural networks,2010.0
896,"The notion of social capital or embeddedness has received increased attention in the field of supply chain management. However, although embeddedness has both a structural and a relational aspect, the structural has received more focus. In addition, circumstances that may affect the development of social capital, and the role and import of a focal firm's supply management function on aspects of social capital, remain unclear. This study draws on the social network perspective to explore factors associated with the relational embeddedness of social capital, and investigate the role of supply management on the process. Using empirical data collected from 204 U.S. manufacturing firms, an empirical framework is proposed and tested using structural equation modeling. The results of this study suggest a mechanism through which social capital affects firm performance, and indicate that the supply management function may contribute to sustainable competitive advantage. The study confirms that the relational embeddedness aspect of social capital should be treated as a critical antecedent to performance. It also highlights the potential role of the supply management function in developing social capital in dyadic network interactions. © 2009 Institute for Supply Management, Inc.™.",10.1111/j.1745-493X.2009.03185.x,Journal of Supply Chain Management,Relational embeddedness | Social capital | Social network analysis | Strategic purchasing | Supply interactions | Supply management | Survey methods,72449164889,The effect of supply management on aspects of social capital and the impact on performance: A social network perspective,2010.0
897,Supply chain management and optimisation is a critical aspect of modern enterprises and a flourishing research area. This paper presents a critical review of methodologies for enhancing the decision-making for process industry supply chains towards the development of optimal infrastructures (assets and network) and planning. The presence of uncertainty within supply chains is discussed as an important issue for efficient capacity utilisation and robust infrastructure decisions. The incorporation of business/financial and sustainability aspects is also considered and future challenges are identified. © 2009 Elsevier Ltd. All rights reserved.,10.1016/j.compchemeng.2009.06.014,Computers and Chemical Engineering,Process industries | Strategic/tactical decisions | Supply chain optimisation,71749095341,Supply chain optimisation for the process industries: Advances and opportunities,2009.0
898,"Many firms implemented various initiatives such as outsourced manufacturing which could make a supply chain (SC) more vulnerable to various types of disruptions. So managing risk has become a critical component of SC management. Different types of SC vulnerability management methodologies have been proposed for managing SC risk, most offer only point-based solutions that deal with a limited set of risks. This research aims to reinforce SC risk management by proposing an integrated approach. SC risks are identified and a risk index classification structure is created. Then we develop a SC risk assessment approach based on the analytic network process (ANP) and the VIKOR methods under the fuzzy environment where the vagueness and subjectivity are handled with linguistic terms parameterized by triangular fuzzy numbers. By using FANP, risks weights are calculated and then inserted to the FVIKOR to rank the SC members and find the most risky partner.",,"World Academy of Science, Engineering and Technology",Analytic network process (ANP) | Fuzzy sets | Supply chain risk management (SCRM) | VIšekriterijumsko KOmpromisno Rangiranje (VIKOR),78651535031,A combined fuzzy decision making approach to supply chain risk assessment,2009.0
899,"A preliminary study in comparative ecological network analysis was conducted to identify key assumptions and methodological challenges, test initial hypotheses and explore systemic and network structural characteristics for environmentally sustainable ecosystems. A nitrogen network for the U.S. beef supply chain - a small sub-network of the industrial food system analyzed as a pilot study - was constructed and compared to four non-human carbon and nitrogen trophic networks for the Chesapeake Bay and the Florida Everglades. These non-human food webs served as sustainable reference systems. Contrary to the main original hypothesis, the ""window of vitality"" and the number of network roles did not clearly differentiate between a human sub-network and the more complete non-human networks. The effective trophic level of humans (a partial estimate of trophic level based on the single food source of beef) was much higher (8.1) than any non-human species (maximum of 4.88). Network connectance, entropy, total dependency coefficients, trophic efficiencies and the ascendency to capacity ratio also indicated differences that serve as hypotheses for future tests on more comprehensive human food webs. The study elucidated important issues related to (1) the steady state assumption, which is more problematic for industrial human systems, (2) the absence or dearth of data on contributions of dead humans and human wastes to feed other species in an integrated food web, (3) the ambiguity of defining some industrial compartments as living versus non-living, and (4) challenges with constructing compartments and trophic transfers in industrial versus non-human food webs. The two main novel results are (1) the progress made toward adapting ecological network analysis (ENA) methodology for analysis of human food networks in industrial cultures and (2) characterizing the critical aspects of comparative ENA for understanding potential causes of the problems, and providing avenues for solutions, for environmental sustainability. Based on this work, construction and comparative network analysis of a more comprehensive industrial human food network seems warranted and likely to provide valuable insights for modifying structures of industrial food networks to be more like natural networks and more sustainable. © 2009 Elsevier B.V. All rights reserved.",10.1016/j.ecolmodel.2009.05.006,Ecological Modelling,Ecological network analysis | Human food web | Sustainability,70350110231,Comparative network analysis toward characterization of systemic organization for human-environmental sustainability,2009.0
900,"The design and management of a multi-stage production-distribution system is one of the most critical problems in logistics and in facility management. Companies need to be able to evaluate and design different configurations for their logistic networks as quickly as possible. This means coordinating the entire supply chain effectively in order to minimize costs and simultaneously optimize facilities location, the allocation of customer demand to production/distribution centers, the inbound and outbound transportation activities, the product flows between production and/or warehousing facilities, the reverse logistics activities, etc. Full optimization of supply chain is achieved by integrating strategic, tactical, and operational decision-making in terms of the design, management, and control of activities. The cost-based and mixed-integer programming model presented in this study has been developed to support management in making the following decisions: the number of facilities (e.g. warehousing systems, distribution centers), the choice of their locations and the assignment of customer demand to them, and also incorporate tactical decisions regarding inventory control, production rates, and service-level determination in a stochastic environment. This paper presents an original model for the dynamic location-allocation problem with control of customer service level and safety stock optimization. An experimental analysis identifies the most critical factors affecting the logistics cost, and to finish, an industrial application is illustrated demonstrating the effectiveness of the proposed optimization approach. © 2009 Elsevier B.V. All rights reserved.",10.1016/j.ijpe.2009.06.027,International Journal of Production Economics,Facility location-FL | Location-allocation problem-LAP | Safety stock-SS | Service level | Supply chain management-SCM,70349425692,An integrated production-distribution model for the dynamic location and allocation problem with safety stock optimization,2009.0
901,"Production department as all departments from near and far involved in pharmaceutical supply chain are more and more face to necessity to prove that all key processes parameters are robust and under control. Due to productions activities complexity, it's not possible to work in such an environment without an efficient tool that allows production, quality and all supports services to precisely conduct all the processes. Among these processes are for example included documentation and SOP, trainings, deviation and CAPA management, change control, internal audit, risk management, PQR/AQR and all associated indicators. This presentation will show you how everyday, an effective quality system and defined jointly between the production and quality assurance, can be a powerful tool and provide great value in a production unit.",,S.T.P. Pharma Pratiques,Production | Qualify assurance | Quality system,77649269446,Manufacturing manager's point of view on the global vision,2009.0
902,"Purpose: This paper aims to systematically document drivers of change and the implications they will have on international supply chain management in the coming two decades. Design/methodology/approach: This study was commissioned by the World Customs Organization (WCO) at the end of June 2006. Because of increased trade volumes, emerging complex supply networks and heightened security concerns, the WCO saw the need to assess future trends and drivers in supply chain management. The Delphi method was applied to identify a set of foreseeable drivers of change and to assess their predicted impact on global supply chain management in the coming ten to 20 years. Based on a literature review of 150 recent publications and interviews among 33 industry, academic and customs experts, a survey was designed and conducted to collect current and potential change drivers in global supply chains. These drivers were compiled and prioritized by an eclectic team of 12 specialists. Findings: The main results of the study are strongly connected to strategic and operational supply chain planning for the next ten to 20 years. They are related to increased off-shoring of operations through truly global manufacturing, characterized by its intercontinental supply of materials; increased product complexity with shorter product life cycles; increased importance of business-to-government networking for operational and security efficiency; introduction of new supply chain services integrating financial, physical and information flows leading to further consolidation in the logistics markets; and the overall increase in risks and vulnerabilities in international supply chains. Originality/value: This paper provides a 360 degree view of the future of international supply chain management and the challenges companies will face to compete in the twenty-first century business environment. © Emerald Group Publishing Limited.",10.1108/09600030911008184,International Journal of Physical Distribution and Logistics Management,Change management | Delphi method | Globalization | Outsourcing | Supply chain management,71949114574,Assessing the drivers of change for cross-border supply chains,2009.0
903,"The construction industry has incurred a considerable amount of waste as a result of poor logistics supply chain network management. Therefore, managing logistics in the construction industry is critical. An effective logistic system ensures delivery of the right products and services to the right players at the right time while minimising costs and rewarding all sectors based on value added to the supply chain. This paper reports on an on-going research study on the concept of context-aware services delivery in the construction project supply chain logistics. As part of the emerging wireless technologies, an Intelligent Wireless Web (IWW) using context-aware computing capability represents the next generation ICT application to construction-logistics management. This intelligent system has the potential of serving and improving the construction logistics through access to context-specific data, information and services. Existing mobile communication deployments in the construction industry rely on static modes of information delivery and do not take into account the worker's changing context and dynamic project conditions. The major problems in these applications are lack of context-specificity in the distribution of information, services and other project resources, and lack of cohesion with the existing desktop based ICT infrastructure. The research works focus on identifying the context dimension such as user context, environmental context and project context, selection of technologies to capture context-parameters such wireless sensors and RFID, selection of supporting technologies such as wireless communication, Semantic Web, Web Services, agents, etc. The process of integration of Context-Aware Computing and Web-Services to facilitate the creation of intelligent collaboration environment for managing construction logistics will take into account all the necessary critical parameters such as storage, transportation, distribution, assembly, etc. within off and on-site project. © 2009 The authors.",,Electronic Journal of Information Technology in Construction,Construction-logistics | Context-aware | Intelligent wireless web | Wireless networking,70350168448,Intelligent wireless web services: Context-aware computing in construction-logistics supply chain,2009.0
904,"Competitive pressures are forcing companies to adopt practices and supply chain structures that will produce high quality, reliable, reasonably priced products with continuously shorter lead times. In order to meet these goals, companies are utilizing flatter organizational structures and narrower supply chains. Flatter structures and narrower supply chains typically reap the benefits of reduced coordination costs and improved organizational efficiencies. However, there exists an associated burden of an increased risk of a single point of failure that could leave the supply chain unable to deliver products to the market in a timely manner. This research study develops a model of risk, called the risk assessment index, to assess the vulnerability of different supply chain structures. It is determined that there exists significant trade-offs between the number of suppliers in the supplier base, product diversification, supply chain coordination, and supply chain efficiency that must be examined for a supply chain to remain competitive in a highly risky, vulnerable environment.",10.1080/10466690902934532,Journal of Marketing Channels,Marketing channels | Network design | Risk | Supply chain,71049154098,Mitigating supply chain vulnerability,2009.0
905,"The production costs reduction in a highly competitive environment is a critical success factor. In particular, in fields where outsourcing is used frequently and the impact of the material costs is high, a significant cost reduction can be achieved making more efficient value chain. Moreover, the use of outsourcing is a way to adjust production capacity depending on demand. Therefore the coordination and planning of the various rings of the chain and the estimate of the productive capability of the various production units become fundamental for a coherent evaluation of promised delivery times. More and more frequently and in greater detail the Companies at the ""end of the network"" require, through capacity assessment a verification of the available productive capacity of the manufacturing units, both from a quality and quantity point of view, that each single firm can dedicate to a certain type of production. In this paper it is presented a simulation model that allows the elaboration of an operative plan of production through the verification of finite capacity scheduling of resources. The model tends to minimize costs of stocking and set-up, considering other production costs as constant. The simulation is a technique that allows the checking with better precision of the use of the resources with variation of the ties. This approach lead to a high performing instrument in the field of the advanced planning and scheduling through analysis of the various possible views. The auxiliary use of the optimizing tool available in the ARENA software allows an optimal solution, confirming the validity of the study of new applications of the simulative instrument for the verification of productive capacity in the short term.",,WSEAS Transactions on Information Science and Applications,Advanced planning and scheduling | Capacity management | Finite capacity scheduling | Simulation | Supply chain management,66349127117,Optimization of production plan through simulation techniques,2009.0
906,"Supply risk or the likelihood of supply disruptions is emerging as a key challenge to supply chain management. The ability to identify which supplier has greater potential of a disruption is a critical first step in managing the frequency and impact of these disruptions that often significantly impact on the supply chain. This paper presents preliminary research concepts regarding a new approach to the identification and prediction of supply risk. This approach to the assessment and classification of suppliers is based on supplier's attributes, performances and supply chain characteristics, while it is also modified by factors in the supplier's specific environment. The challenges posed to supply chains due to a turbulent environment (both from within the industry and external influences) are examined. A new method for the assessment and classification of suppliers based on their characteristics, performances and the environment of the industry in which they operate is presented. The findings are explained within the contingency theory. © 2009 Elsevier B.V. All rights reserved.",10.1016/j.ijpe.2009.03.002,International Journal of Production Economics,Case study | Contingency theory | Endogenous and exogenous uncertainty | Supplier connected risk | Supply chain risk management | Turbulence,67349277103,Supply chain risk in turbulent environments-A conceptual model for managing supply chain network risk,2009.0
907,"Purpose - The purpose of this paper is to empirically assess the importance of knowledge management (KM) for sustainable development. Two main hypotheses about the critical success factors of knowledge and technology contribution to sustainable development are tested. Design/methodology/approach - The research is carried out using surveys and interviews among a KM/integrated information and communication technologies (IICTs) sustainable development community. Findings - Results show that KM is critical for innovation, prioritization and efficient use of resources. A significant linear association between IICTs and KM across time and geography is detected. IICTs improve the quality of shared decision making in inter- and intra-organizational settings. Paradoxically, IICTs lead to information overload, and digitization leads to knowledge dilution 'de-contextualization'. Nevertheless, these drawbacks are outweighed by the multitude of the converged technologies benefits. Research limitations/implications - There is a limited amount of data subjected to the statistical analysis. This may skew some of the results, and inflate the experimental error. However, the limited data are due to the restricted targeted population itself. Originality/value - The results in this paper led to the proposal of the knowledge iterative supply network (KISN) framework, which describes knowledge lifecycle that lessens technology negative impacts. This would be a valuable roadmap for KM practitioners who are planning to deploy KM technology for supporting sustainable development. © Emerald Group Publishing Limited.",10.1108/13673270910988105,Journal of Knowledge Management,Communication technologies | Communities | Content management | Sustainable development | Working practices,70350330325,An empirical assessment of knowledge management criticality for sustainable development,2009.0
908,"Sharing common resources is amongst critical factors creating competitive advantages in business and manufacturing. In today's competitive and dynamic environment, application of the resource sharing approach has become the focal point of attention for business managers. By resource sharing and through common platform guidelines, the possibility of producing an extended variety of products using the least variable production elements is provided. Meanwhile, today's manufacturing industries are trying hard to plan and manage an effective foundation for creating a value stream from the point of supplying resources to the stage of delivering the final product to the customer. Standardizing and sharing product components and common platforms is of great assistance to this effort. This study presents a mathematical model to contribute to making the decision of choosing the best combination of common components and analyze the time effects of commonality approach and its possible consequential savings as one of the key performance indicators of a supply chain based on common platform. © 2009 Asian Network for Scientific Information.",10.3923/jas.2009.27.37,Journal of Applied Sciences,Commonality | Product architecture | SCBCP | Time management,63049083483,Supply chains based on common platforms: Analysis of time savings gained by commonality,2009.0
909,"Purpose – There is significant anecdotal evidence of increasing global supply chain fragility; and, for this reason, robustness and operational sustainability are of notable concern to senior executives. Though the issues are myriad, four factors dominate these concerns: increasing complexity of products, processes, and technologies, increasing structural complexity of supply chains, increasing diversity and global nature of business systems, and the environmental costs and impacts of extended supply chains. This paper aims to focus on these factors. Design/methodology/approach – This conceptual, theoretical paper differentiates corporate sustainability and operational robustness in terms of profitability and costs, then defines and develops internal, external, and uncontrollable fragility factors. A process that measures and integrates these factors is proposed for brainstorming and decision making. Additionally, methods to represent and compare alternatives, progress against internal or external targets, and industry goals or known competitor values are offered. Findings – This study describes and demonstrates an easy/to/implement process to address the potentially disastrous consequences of supply chain fragility. Practical implications – This study offers both academicians and practitioners a model to research, assess, and identify the risks and costs of current levels of supply chain fragility and to weigh various solutions. Originality/value – Unfortunately, few research efforts define these issues or identify the associated risks. Further, little has been put forward to posit, model, and facilitate the practical decision process to address these factor relationships. To these ends, the paper proposes a “fragility index” to help supply chain managers assess sources and potential costs of fragility, sustainability, and the associated environmental stress in their supply chains. © 2009, Emerald Group Publishing Limited",10.1108/17410380910929600,Journal of Manufacturing Technology Management,Risk management | Supply chain management,84993099357,Weak links in the supply chain: Measuring fragility and sustainability,2009.0
910,"The emerging paradigm of network competition is increasingly in evidence across many industrial sectors and provides further support for the idea that 'supply chains compete, not companies'. It can be argued that network competition requires a much greater focus on managing the interfaces that connect the individual players in that network and exchanging and leveraging knowledge across the network. This paper sets out to establish a framework whereby the critical interfaces and the knowledge sharing benefits can be identified and how the strength of the relationships at those interfaces can become the basis for building organisational reputation and create an environment more conducive to co-operation and knowledge sharing. Finally, the paper analyses the potential impact of reputational risks in influencing the perception of stakeholders about the organisation. Whilst the idea of value-adding networks based on closely connected providers of capabilities and resources is appealing, it should be recognised that, if not properly managed, the actions of the stakeholders in those networks can impact the risk profile of the business significantly-particularly reputational risk. The more that organisations become part of complex global networks, the more dependent they become upon the other network members for knowledge and other resources. Because of this dependency there is always the danger that the reputation of the focal firm can be damaged by the actions of other network members, hence reducing the likelihood of future collaborative working and knowledge exploitation. Using examples drawn from a variety of industries, the paper highlights the potential for reputational risk if the critical network interfaces are not closely managed. It will be argued that by actively managing relationships with stakeholders in the network the risk to the organisation's reputation can be mitigated and the sharing of knowledge simultaneously enhanced. © 2009 Elsevier Inc. All rights reserved.",10.1016/j.indmarman.2008.12.014,Industrial Marketing Management,Knowledge management | Reputation | Reputational risk | Strategic network,61449146943,Exploiting knowledge across networks through reputation management,2009.0
911,"This paper investigates the dynamics of a complex adaptive supply network (CASN), focusing on understanding stability of the structural evolution of a supply network and supplier population emergence. Supply network evolution data collected from simulated responses of the U.S. automobile industry are used in multivariate statistics and time series analysis to identify patterns of network evolution. This analysis reveals that the type of environment a supply network evolves in appears to be a major factor in determining critical timing of structural changes during the evolution of a CASN. Further, time series analysis of firm population evolution highlights how supply networks evolve due to path dependencies in the CASN system. Information about these two aspects of supply network evolution can prove useful to a decision maker in determining how to respond to supply network changes. © 2009 Institute for Supply Management, Inc.™.",10.1111/j.1745-493X.2009.03171.x,Journal of Supply Chain Management,Analysis of supply network evolution | Complex adaptive supply network | Logistical regression | Supply network | Time series analysis,67651043907,Investigating population and topological evolution in a complex adaptive supply network,2009.0
912,"Sustainability strategies create many synergistic effects for SMEs working collaboratively, as well as systemic benefits for the commons. After setting forth the business case for sustainable SMEs, and considering SME sustainability advantages in contrast to MNEs, this paper discusses several different incentives for SMEs to optimize sustainability: (1) becoming valuable sustainable investment targets for larger firms; (2) creating highly competitive networks of sustainable SMEs in market spaces where large enterprises are less successful; (3) becoming highly efficient suppliers in global supply chains through sustainable practices. While several successful models of the sustainable SME are evolving, it may be that networks of SMEs will become essential for addressing the systemic problems that underlie industrial ecology, enterprise resilience, and global supply chain sustainability. SMEs represent the majority of all enterprises, and rapidly evolving communication technologies allow for various routes of network formation. © 2008 Elsevier Ltd. All rights reserved.",10.1016/j.jclepro.2008.06.004,Journal of Cleaner Production,Industrial ecology | Resilience | Small and medium sized enterprises (SMEs) | Sustainability | Sustainable supply chain management,54249095962,Strategy development in small and medium sized enterprises for sustainability and increased value creation,2009.0
913,"One of the major challenges for product lifecycle management systems is the lack of integrated decision support tools to help decision-making with available information in collaborative enterprise networks. Uncertainties are inherent in such networks due to lack of perfect knowledge or conflicting information. In this paper, a robust decision support approach based on imprecise probabilities is proposed. Robust Bayesian belief networks with interval probabilities are used to estimate imprecise posterior probabilities in probabilistic inference. This generic approach is demonstrated with decision-makings in design for closed-loop supply chain. The ultimate goal of robust intelligent decision support systems is to enhance the effective use of information available in collaborative engineering environments. Copyright © 2009 Inderscience Enterprises Ltd.",10.1504/ijcat.2009.028047,International Journal of Computer Applications in Technology,Bayesian network | Imprecise probability | Interval analysis | Plm | Product lifecycle management | Reverse logistics,70349131482,Decision support under uncertainties based on robust Bayesian networks in reverse logistics management,2009.0
914,"The occurrence of emerging or newly identified contaminants in our water resources is of continued concern for the health and safety of consuming public. The existing conventional water treatment plants were not designed for these unidentified contaminants. The endocrine disrupting chemicals (EDCs) comprise pharmaceuticals, personal care products, surfactants, various industrial additives and numerous chemicals purported to be endocrine disrupter. These have become a threat to our water supply network. The current wastewater treatment system is not effective in elimination of these different classes of emerging contaminants as these have not been monitored due to the absence of stringent regulation specific to these contaminants. These undesirable compounds are being released, knowingly or unknowingly, into the aquatic environment that affect the whole living organism. The paper discusses adverse effects of these emerging contaminants to water consumers and discusses the potential removal processes. The use of activated carbon, oxidation, activated sludge, nanofiltration and reverse osmosis membranes, and their efficiencies in removal of these pollutants, are reviewed. In particular, the nanofiltration removal mechanism is emphasized because of its utmost importance in eliminating micropollutants. © 2008 Elsevier B.V. All rights reserved.",10.1016/j.desal.2008.03.020,Desalination,Advanced wastewater treatment | Emerging contaminants | Environmental impact | Nanofiltration,59649113519,A review of the effects of emerging contaminants in wastewater and options for their removal,2009.0
915,"By the end of the eighties and at the beginning of the nineties, the companies encountered the lean wave. Apparently, in the ""first lean wave"" the companies neither succeeded in taking sustainable actions nor in achieving a comprehensive, value stream orientated improvement. The aim of establishing a culture of continuous enhancement failed also. The global competition of locations and the economic crisis are increasing the cost pressure and the necessity of streamlining the processes. The innovation of the ""second lean wave"" and the success factors are described in seven theses. Within these theses, the question of visualizing processes in order to enable optimal, robust and standardized solutions is emphasized. The times when the scope of optimization just included the flow of materials is over. By now indirect processes and global value streams are implied, too. Lean supply chains do request an optimization of networks and not only the notion of a supplier-plant-relation. Together with suppliers and service providers the supply chains have to be optimized on the base of partnership. Another leverage of lean management is the possibility to shift the problem identification and solution to the early periods of the innovation and development process (frontloading). The sequential product and process planning has to be removed. One of the crucial principles in the planning period is clearness. © Carl Hanser Verlag.",10.3139/104.110033,ZWF Zeitschrift fuer Wirtschaftlichen Fabrikbetrieb,,65749111919,The second lean wave The Seven Theses,2009.0
916,"Reproducibility is a pillar of the scientific endeavour. We view computer simulations as laboratories for electronic experimentation and therefore as tools for science. Recent studies have addressed model reproduction and found it to be surprisingly difficult to replicate published findings. There have been enough failed simulation replications to raise the question, “can computer models be fully replicated?” This paper answers in the affirmative by reporting on a successful reproduction study using Mathematica, Repast and Swarm for the Beer Game supply chain model. The reproduction process was valuable because it demonstrated the original result’s robustness across modelling methodologies and implementation environments. © 2009 Inderscience Enterprises Ltd.",10.1504/IJSPM.2009.031099,International Journal of Simulation and Process Modelling,agent-based modelling | replication | reproduction | systems dynamics | verification,79951643734,Agent-based modelling and systems dynamics model reproduction,2009.0
917,"This paper presents a new mathematical model for designing distribution networks in a supply chain system considering service level constraint optimizing strategic decisions (location), tactical decisions (inventory), and assigning decisions. In real-world cases, demand, traveling time or any parameters in classical models may change over the period of time. So, considering uncertainty yields more flexibility for the results and the proposed model. In our study, environmental uncertainty is described by discrete scenarios. In this model, we have service level constraint in order to prevent inventory lost in distribution centers (DCs). Also, we assume that customer's demand is stochastic with Poisson distribution function and DCs have coverage radius constraints thus any DC cannot service all the customers. In this model, location of DCs is selected and optimized and the best flow of products from supplier to DCs also from DCs to customers is determined. In this way, the customers' demand should be satisfied at least service level. To solve this nonlinear integer programming model we first present a new and robust solution based on a genetic search framework and then based on genetic algorithm results and some optimizer rules we propose a new heuristic method. Finally, some numerical examples are presented to illustrate the effectiveness of the proposed algorithms. © 2008 Elsevier Ltd. All rights reserved.",10.1016/j.eswa.2008.06.130,Expert Systems with Applications,Distribution network | Facility location | Genetic algorithm | Heuristic | Inventory | Uncertainty modeling,58349100674,A new heuristic method for distribution networks considering service level constraint and coverage radius,2009.0
918,"Decentralized resource management is a promising field as it has the ability to lessen impact on Earth's climate change, assist with renewable technology development, increase equity in the distribution and consumption of resources, decrease vulnerability and enable participation of local people and businesses in the supply of technologies. Alternative energy and water resources are widely researched to provide self-sufficiency in scales of single houses to communities, but are still limited to demographical, technological, economical and social factors, which vary around the globe. Infra-Free (IF) is an academic research that seeks a synergy between relevant research fields to promote different decentralization scenarios for combined energy and water technologies with best-performance. The Infra-Free Motherboard (IF M ) is a proposal for a standardized platform, where installed technologies integrate within a household as robotic systems that evolve into a self-aware artificial platform to provide customized resource management. It addresses a multidirectional, real-time processing artificial resource management system that could develop its own skills by close interaction with the environment and the user. The system is enhanced with algorithms and dynamic systems to provide communication between different co-evolving systems that plug-in, adapt, evaluate and finally, customize themselves to dynamically changing environments due to resource availability, local needs, technology readiness and individual choices. The multidirectional real-time processing system further extends into a community application, where intelligent self-learning systems are aware of the amount and availability of resources in the whole network (community) and control the distribution between subsystems (houses) using best performance principles. Finally, this provides a dynamically transforming community that learns, adapts and redesigns itself. In this paper; at first, we introduce the standardized IF M and modular sub-system architecture. Next, we describe the hardware (platform) and software (self-learning process) architecture for the purpose to realize a customized real-time energy management system in a community of interconnected houses with a special focus on energy equation strategies. Next, we study a scenario to apply IF M in a small-scale community (100 people) in Masdar in 2012; integrated with a plug-in car concept, CO 2 recycle, evaporative cooling and Stirling engine system. Finally, we analyze the energy equalization potential of IF M in a computer simulation for a 6-household cluster (25 people).",10.3130/jaabe.8.407,Journal of Asian Architecture and Building Engineering,Decentralization | Infra-Free | Integrated source management | Intelligent design | Real-time energy equalization,72049127290,Application of infra-free motherboard (IF <sup>M</sup> ) in a decentralized community for a customized real-time processing multidirectional energy supply network,2009.0
